Date,Rot,VH,Team,1st,2nd,3rd,4th,Final,Open,Close,ML,2H
2012-11-09,522,H,Sacramento,27,12,29,18,86,197,198.5,200,97.5
2012-11-09,523,V,Utah,27,11,19,27,84,200.5,203,200,101.5
2012-11-09,524,H,Denver,26,27,20,31,104,4.5,5.5,-240,1.5
2012-11-09,525,V,GoldenState,22,16,17,22,77,195.5,199,270,98.5
2012-11-09,526,H,LALakers,23,24,25,29,101,6.5,7.5,-330,1.5
2012-11-10,701,V,Philadelphia,20,32,17,24,93,184.5,186.5,120,91.5
2012-11-10,702,H,Toronto,26,7,29,21,83,2,2.5,-140,5.5
2012-11-10,703,V,Washington,22,27,23,13,85,183,186,300,93
2012-11-10,704,H,Indiana,23,26,21,19,89,9,8,-360,5.5
2012-11-10,705,V,Dallas,21,34,18,18,97,5,6.5,-260,98.5
2012-11-10,706,H,Charlotte,24,20,24,23,101,194.5,200,220,pk
2012-11-10,707,V,Minnesota,19,22,18,21,80,185,184,300,91.5
2012-11-10,708,H,Chicago,20,20,23,24,87,7.5,8,-360,5.5
2012-11-10,709,V,Detroit,15,26,16,25,82,195,194,260,96.5
2012-11-10,710,H,Houston,20,27,25,24,96,8,7,-310,2.5
2012-11-10,711,V,Boston,20,19,25,32,96,190,1,-115,0.5
2012-11-10,712,H,Milwaukee,22,20,26,24,92,1.5,193.5,-105,96.5
2012-11-10,713,V,Phoenix,19,24,18,20,81,201,203,340,101.5
2012-11-10,714,H,Utah,29,21,27,17,94,9,8.5,-425,2.5
2012-11-10,715,V,SanAntonio,26,17,30,39,112,5,2.5,-140,3.5
2012-11-10,716,H,Portland,26,26,27,30,109,198.5,197.5,120,97
2012-11-10,717,V,Denver,24,16,22,24,107,1,2,-135,1.5
2012-11-10,718,H,GoldenState,13,26,20,27,101,203,202.5,115,99.5
2012-11-11,501,V,Orlando,17,18,18,21,74,191,190.5,320,94.5
2012-11-11,502,H,Brooklyn,35,15,13,19,82,8,8.5,-400,0.5
2012-11-11,503,V,Atlanta,19,18,23,16,76,198,195.5,220,95.5
2012-11-11,504,H,LAClippers,18,21,26,24,89,5.5,6.5,-260,3.5
2012-11-11,505,V,Miami,21,20,25,20,86,2,1.5,-135,5.5
2012-11-11,506,H,Memphis,22,34,20,28,104,196,194.5,115,97.5
2012-11-11,507,V,Cleveland,21,25,27,18,91,203.5,202,450,99.5
2012-11-11,508,H,OklahomaCity,27,30,22,27,106,9.5,10,-600,2.5
2012-11-11,509,V,Sacramento,22,26,18,24,90,193.5,192.5,490,96.5
2012-11-11,510,H,LALakers,29,28,22,24,103,9.5,10.5,-680,4
2012-11-12,701,V,Utah,26,26,30,22,140,3,3,-150,3
2012-11-12,702,H,Toronto,28,29,30,17,133,193,192.5,130,97.5
2012-11-12,703,V,Milwaukee,34,28,21,22,105,188.5,191,150,96.5
2012-11-12,704,H,Philadelphia,26,24,33,13,96,3.5,4,-170,5
2012-11-12,705,V,OklahomaCity,25,20,17,30,92,6.5,7,-300,7.5
2012-11-12,706,H,Detroit,23,28,22,17,90,195.5,193,250,96
2012-11-12,707,V,Boston,33,25,24,19,101,184,185,125,93
2012-11-12,708,H,Chicago,27,19,24,25,95,3,3,-145,5
2012-11-12,709,V,Miami,25,31,26,31,113,5,5.5,-230,3
2012-11-12,710,H,Houston,19,33,33,25,110,195,194.5,190,97
2012-11-12,711,V,Minnesota,25,20,21,24,90,194.5,191,245,93
2012-11-12,712,H,Dallas,17,22,19,24,82,6.5,7,-290,6
2012-11-12,713,V,Denver,27,30,21,22,100,4.5,4.5,-200,2
2012-11-12,714,H,Phoenix,23,31,29,27,110,201,203,170,100.5
2012-11-12,715,V,Atlanta,28,28,19,20,95,197,194,130,97
2012-11-12,716,H,Portland,22,25,20,20,87,2,2.5,-150,4
2012-11-13,501,V,Washington,27,12,22,15,76,188,191,110,3
2012-11-13,502,H,Charlotte,23,29,18,22,92,1.5,2,-130,95
2012-11-13,503,V,NewYork,27,22,28,22,99,6,7,-310,7
2012-11-13,504,H,Orlando,23,30,23,13,89,188,187.5,255,93.5
2012-11-13,505,V,Toronto,29,17,23,5,74,185.5,185.5,400,92
2012-11-13,506,H,Indiana,21,15,22,14,72,8.5,9,-500,8
2012-11-13,507,V,Cleveland,30,12,33,26,101,196,196,190,3
2012-11-13,508,H,Brooklyn,29,35,21,29,114,6,5.5,-230,95.5
2012-11-13,509,V,Portland,25,21,28,29,103,196.5,197,120,98
2012-11-13,510,H,Sacramento,18,24,16,28,86,2.5,2,-140,2
2012-11-13,511,V,SanAntonio,18,20,22,24,84,195.5,1,-114,2
2012-11-13,512,H,LALakers,24,19,16,23,82,1,195,103,98
2012-11-14,701,V,Detroit,23,29,17,25,94,187.5,186,310,91.5
2012-11-14,702,H,Philadelphia,17,17,20,22,76,7,8,-380,9
2012-11-14,703,V,Utah,25,21,24,23,93,193.5,191,190,96.5
2012-11-14,704,H,Boston,20,24,29,25,98,6,5,-230,5
2012-11-14,705,V,Indiana,17,17,19,32,85,189.5,189.5,160,94.5
2012-11-14,706,H,Milwaukee,33,27,22,17,99,3.5,4.5,-180,4
2012-11-14,707,V,NewOrleans,27,18,31,20,96,187.5,184,235,2.5
2012-11-14,708,H,Houston,25,39,21,15,100,6.5,6.5,-275,92
2012-11-14,709,V,Memphis,20,36,25,26,107,194,194,180,97
2012-11-14,710,H,OklahomaCity,30,15,26,26,97,5.5,5.5,-220,6.5
2012-11-14,711,V,Charlotte,28,23,18,20,89,185.5,182,245,90.5
2012-11-14,712,H,Minnesota,24,14,15,34,87,7.5,7,-290,7
2012-11-14,713,V,Washington,19,26,22,34,101,192.5,192,320,0.5
2012-11-14,714,H,Dallas,23,40,22,22,107,8.5,8.5,-400,94.5
2012-11-14,715,V,Chicago,29,28,26,17,112,2,3,-150,pk
2012-11-14,716,H,Phoenix,27,24,18,31,106,184.5,191.5,130,96.5
2012-11-14,717,V,Atlanta,21,25,14,28,88,190.5,192.5,102,1.5
2012-11-14,718,H,GoldenState,22,32,17,21,92,1.5,1,-113,96.5
2012-11-14,719,V,Miami,24,30,20,26,100,198,1,-110,pk
2012-11-14,720,H,LAClippers,25,27,33,22,107,1.5,197.5,100,99
2012-11-15,501,V,Boston,26,24,29,18,97,187.5,190,190,91.5
2012-11-15,502,H,Brooklyn,31,28,15,28,102,2,5.5,-230,pk
2012-11-15,503,V,NewYork,33,22,17,32,104,191,196,180,97.5
2012-11-15,504,H,SanAntonio,31,26,19,24,100,5.5,5.5,-220,3
2012-11-15,505,V,Miami,28,26,25,19,98,189.5,202.5,130,101
2012-11-15,506,H,Denver,20,22,24,27,93,3.5,3.5,-150,5
2012-11-16,701,V,Utah,20,23,21,29,93,186.5,185.5,105,2.5
2012-11-16,702,H,Philadelphia,30,22,19,28,99,1,1.5,-116,92
2012-11-16,703,V,Orlando,22,22,27,39,110,184.5,187.5,175,93
2012-11-16,704,H,Detroit,25,25,25,31,106,5,5,-210,1
2012-11-16,705,V,Dallas,24,25,18,16,83,184,188,110,93.5
2012-11-16,706,H,Indiana,24,24,28,27,103,3,2,-130,2
2012-11-16,707,V,OklahomaCity,36,30,28,16,110,6,6.5,-270,92.5
2012-11-16,708,H,NewOrleans,18,19,30,28,95,187.5,186.5,230,4
2012-11-16,709,V,GoldenState,22,31,29,24,106,183,185.5,110,93.5
2012-11-16,710,H,Minnesota,27,23,19,29,98,2.5,pk,-130,0.5
2012-11-16,711,V,NewYork,25,24,18,28,95,191,191,195,95
2012-11-16,712,H,Memphis,29,25,31,20,105,6,6.5,-235,2
2012-11-16,713,V,Atlanta,34,24,28,26,112,2.5,2,-130,0.5
2012-11-16,714,H,Sacramento,20,36,14,26,96,190,188.5,110,95
2012-11-16,715,V,Houston,27,31,21,32,117,198.5,198,110,98.5
2012-11-16,716,H,Portland,22,29,27,33,119,2,2,-130,3
2012-11-16,717,V,Phoenix,30,27,27,18,102,202.5,201.5,425,102
2012-11-16,718,H,LALakers,35,27,30,22,114,9.5,9,-550,4.5
2012-11-17,501,V,Toronto,17,25,22,25,89,189,187,270,92.5
2012-11-17,502,H,Boston,30,17,32,28,107,8,7,-330,2.5
2012-11-17,503,V,Chicago,15,25,21,19,80,195.5,191,235,0.5
2012-11-17,504,H,LAClippers,18,35,25,23,101,6,6.5,-275,94
2012-11-17,505,V,Utah,15,23,27,18,83,3.5,3.5,-165,4
2012-11-17,506,H,Washington,17,23,23,13,76,189,189,145,94.5
2012-11-17,507,V,Memphis,25,22,28,19,94,5.5,6.5,-265,0.5
2012-11-17,508,H,Charlotte,19,19,22,27,87,190.5,190,225,95
2012-11-17,509,V,Dallas,24,27,24,28,103,202,199,120,98
2012-11-17,510,H,Cleveland,24,28,21,22,95,2,2.5,-140,1.5
2012-11-17,511,V,NewOrleans,27,31,33,22,113,189.5,191.5,300,96
2012-11-17,512,H,Milwaukee,25,35,31,26,117,7.5,8.5,-360,5
2012-11-17,513,V,Denver,15,25,28,32,100,199.5,202.5,220,1.5
2012-11-17,514,H,SanAntonio,33,27,30,36,126,6.5,6,-260,100
2012-11-17,515,V,Miami,23,29,23,22,97,6,6.5,-275,5
2012-11-17,516,H,Phoenix,23,29,19,17,88,203.5,202.5,235,100.5
2012-11-18,701,V,Indiana,18,12,26,20,76,187.5,186.5,265,91.5
2012-11-18,702,H,NewYork,21,20,27,20,88,7.5,7.5,-325,0.5
2012-11-18,703,V,Orlando,22,19,28,17,86,188,187,155,93.5
2012-11-18,704,H,Toronto,32,17,18,30,97,4.5,4,-175,pk
2012-11-18,705,V,Cleveland,21,21,15,22,79,191,190,245,94
2012-11-18,706,H,Philadelphia,19,24,19,24,86,6.5,6.5,-290,3.5
2012-11-18,707,V,Brooklyn,21,33,20,25,99,1.5,3.5,-160,96
2012-11-18,708,H,Sacramento,20,22,23,25,90,191,192,140,2
2012-11-18,709,V,GoldenState,25,21,27,36,109,197.5,198,450,98
2012-11-18,710,H,OklahomaCity,26,33,35,25,119,10,9.5,-600,1.5
2012-11-18,711,V,Boston,25,18,14,26,83,3.5,4,-175,4
2012-11-18,712,H,Detroit,23,25,23,32,103,192.5,189,155,94
2012-11-18,713,V,Chicago,30,13,25,26,94,1,191.5,120,1.5
2012-11-18,714,H,Portland,23,28,22,29,102,192.5,2,-140,94
2012-11-18,715,V,Houston,29,31,27,21,108,205,206,290,104
2012-11-18,716,H,LALakers,40,28,30,21,119,7.5,7,-350,2
2012-11-19,501,V,Indiana,28,22,21,25,96,2.5,3,-155,89.5
2012-11-19,502,H,Washington,13,28,26,22,89,178.5,180,135,1.5
2012-11-19,503,V,Milwaukee,23,31,27,17,98,3.5,4,-190,3.5
2012-11-19,504,H,Charlotte,30,25,22,25,102,193.5,197.5,165,99.5
2012-11-19,505,V,Orlando,23,14,12,23,72,187,186,495,93.5
2012-11-19,506,H,Atlanta,21,20,24,16,81,9.5,10.5,-670,5
2012-11-19,507,V,Denver,27,25,17,28,97,196,195.5,250,97
2012-11-19,508,H,Memphis,26,23,21,22,92,6.5,7,-300,5.5
2012-11-19,509,V,GoldenState,23,20,24,23,105,199.5,200,185,98
2012-11-19,510,H,Dallas,20,18,27,25,101,6,5,-220,5
2012-11-19,511,V,LAClippers,18,29,24,21,92,199.5,200,165,99.5
2012-11-19,512,H,SanAntonio,28,14,21,24,87,5,4.5,-185,3.5
2012-11-19,513,V,Houston,26,18,26,21,91,197,197,225,1.5
2012-11-19,514,H,Utah,29,32,24,17,102,7,6,-265,95.5
2012-11-20,701,V,Toronto,29,22,29,18,98,182,183,175,91.5
2012-11-20,702,H,Philadelphia,22,29,22,33,106,5,5.5,-210,4
2012-11-20,703,V,NewYork,29,24,30,19,102,6,7.5,-400,3.5
2012-11-20,704,H,NewOrleans,17,31,16,16,80,189.5,185.5,320,92
2012-11-20,705,V,Brooklyn,23,34,16,17,90,208,208,240,102.5
2012-11-20,706,H,LALakers,29,27,20,19,95,6,6.5,-280,4.5
2012-11-21,501,V,Toronto,25,28,21,23,97,189,193.5,115,97.5
2012-11-21,502,H,Charlotte,22,31,22,23,98,2.5,2.5,-135,2
2012-11-21,503,V,Detroit,27,21,8,18,74,188,190,102,96
2012-11-21,504,H,Orlando,21,24,26,19,90,1.5,1,-113,1
2012-11-21,505,V,Philadelphia,15,20,23,25,83,4,4.5,-190,5.5
2012-11-21,506,H,Cleveland,28,19,21,24,92,185.5,182,165,91
2012-11-21,507,V,NewOrleans,29,18,27,23,107,182,181,300,89.5
2012-11-21,508,H,Indiana,21,22,32,22,115,7,7.5,-360,6.5
2012-11-21,509,V,SanAntonio,30,26,26,30,112,1.5,1,-111,97.5
2012-11-21,510,H,Boston,27,21,26,26,100,195,193,101,1.5
2012-11-21,511,V,Washington,24,23,19,24,100,182,185.5,450,91.5
2012-11-21,512,H,Atlanta,26,24,18,22,101,10,9.5,-600,5
2012-11-21,513,V,Milwaukee,15,29,29,25,106,205,203.5,450,99.5
2012-11-21,514,H,Miami,29,17,25,27,113,10,9.5,-600,5.5
2012-11-21,515,V,LAClippers,22,27,20,33,111,199.5,198.5,145,1.5
2012-11-21,516,H,OklahomaCity,28,31,17,26,117,4.5,3.5,-165,100
2012-11-21,517,V,Chicago,22,24,19,24,89,193.5,192,107,94
2012-11-21,518,H,Houston,20,22,24,27,93,1,1,-118,1.5
2012-11-21,519,V,Denver,15,29,25,32,101,3,2,-140,4
2012-11-21,520,H,Minnesota,26,32,15,21,94,190.5,192,120,96.5
2012-11-21,521,V,NewYork,28,26,26,31,111,1,3.5,-160,1
2012-11-21,522,H,Dallas,24,25,35,30,114,196,194,140,95.5
2012-11-21,523,V,Portland,25,19,27,16,87,201.5,201,110,2.5
2012-11-21,524,H,Phoenix,29,28,32,25,114,2.5,2.5,-130,99
2012-11-21,525,V,LALakers,21,20,28,28,97,5,5.5,-240,5
2012-11-21,526,H,Sacramento,15,27,31,40,113,209,204.5,200,99
2012-11-21,527,V,Brooklyn,30,16,20,27,93,196,194.5,120,96.5
2012-11-21,528,H,GoldenState,18,23,33,28,102,2.5,2,-140,2.5
2012-11-23,501,V,Atlanta,30,27,23,21,101,3,3.5,-165,pk
2012-11-23,502,H,Charlotte,23,28,23,17,91,187,191,145,96
2012-11-23,503,V,Cleveland,26,25,25,28,104,182.5,185,160,94
2012-11-23,504,H,Orlando,24,21,31,32,108,4.5,4.5,-180,4
2012-11-23,505,V,OklahomaCity,28,17,20,35,100,3,2.5,-150,3
2012-11-23,506,H,Boston,21,27,29,31,108,198,197,130,99
2012-11-23,507,V,LAClippers,25,22,16,13,76,2,3,-150,pk
2012-11-23,508,H,Brooklyn,25,15,23,23,86,195.5,194,130,95.5
2012-11-23,509,V,Toronto,20,23,25,22,90,191.5,192,110,95.5
2012-11-23,510,H,Detroit,21,26,25,19,91,2,1.5,-130,pk
2012-11-23,511,V,SanAntonio,28,20,25,31,104,3.5,4.5,-200,4
2012-11-23,512,H,Indiana,25,27,25,20,97,190,190.5,170,95.5
2012-11-23,513,V,LALakers,18,31,21,28,98,201,200.5,165,99
2012-11-23,514,H,Memphis,34,22,26,24,106,5,4.5,-190,pk
2012-11-23,515,V,NewYork,32,25,23,23,103,3,4.5,-200,6
2012-11-23,516,H,Houston,35,37,32,27,131,195,198.5,170,99.5
2012-11-23,517,V,GoldenState,21,32,17,21,91,201,201,220,100.5
2012-11-23,518,H,Denver,23,24,31,24,102,6.5,6.5,-260,6.5
2012-11-23,519,V,Sacramento,32,21,27,22,102,192.5,194.5,380,96.5
2012-11-23,520,H,Utah,28,24,21,31,104,10,9,-480,6
2012-11-23,521,V,NewOrleans,31,22,28,22,108,195,196,180,96.5
2012-11-23,522,H,Phoenix,23,24,30,26,111,4.5,5.5,-220,4.5
2012-11-23,523,V,Minnesota,33,22,23,17,95,194.5,197.5,110,99.5
2012-11-23,524,H,Portland,28,22,31,22,103,2.5,1.5,-130,2
2012-11-24,701,V,OklahomaCity,29,21,35,13,116,4,4.5,-180,2.5
2012-11-24,702,H,Philadelphia,21,28,30,19,109,190,191.5,160,96
2012-11-24,703,V,Charlotte,25,25,22,20,108,188.5,188,165,94
2012-11-24,704,H,Washington,24,27,21,20,106,3,4.5,-190,2.5
