Date,Rot,VH,Team,1st,2nd,3rd,4th,Final,Open,Close,ML,2H
2017-10-25,509,V,SanAntonio,30,26,32,29,117,3,3,-150,0.5
2017-10-25,510,H,Miami,30,21,22,27,100,195,196.5,130,102.5
2017-10-25,511,V,Indiana,27,21,26,22,96,218,218,650,106.5
2017-10-25,512,H,OklahomaCity,30,24,32,28,114,14,13.5,-1000,6
2017-10-25,513,V,Memphis,18,31,23,22,94,4,3,-160,4
2017-10-25,514,H,Dallas,32,25,22,24,103,196,197,140,97
2017-10-25,515,V,Utah,13,28,18,29,88,7,7.5,-330,8
2017-10-25,516,H,Phoenix,23,25,23,26,97,203,205,260,106
2017-10-25,517,V,Washington,18,31,30,13,99,5.5,5.5,-220,2.5
2017-10-25,518,H,LALakers,23,22,24,23,102,230,229,180,110
2017-10-25,519,V,Toronto,26,27,33,26,112,224,230,700,113.5
2017-10-25,520,H,GoldenState,29,32,30,26,117,11.5,12,-1100,5
2017-10-26,701,V,Dallas,14,21,33,23,91,196.5,194.5,270,1.5
2017-10-26,702,H,Memphis,28,26,22,20,96,9,8,-340,95
2017-10-26,703,V,Boston,28,15,29,24,96,207,206.5,160,106.5
2017-10-26,704,H,Milwaukee,23,21,25,20,89,3.5,4.5,-190,2.5
2017-10-26,705,V,Atlanta,20,19,20,27,86,199.5,200,110,102.5
2017-10-26,706,H,Chicago,18,19,28,26,91,2.5,2,-130,1
2017-10-26,707,V,LAClippers,30,32,18,24,104,210.5,216,120,107.5
2017-10-26,708,H,Portland,24,29,26,24,103,1,2.5,-140,4
2017-10-26,709,V,NewOrleans,27,29,32,26,114,204,204.5,100,4.5
2017-10-26,710,H,Sacramento,40,30,17,19,106,1,1,-120,102
2017-10-27,501,V,SanAntonio,18,16,30,23,87,5.5,5.5,-240,9
2017-10-27,502,H,Orlando,32,29,34,19,114,204.5,207,190,106.5
2017-10-27,503,V,Houston,27,29,22,31,109,3,2.5,-140,105.5
2017-10-27,504,H,Charlotte,30,16,28,19,93,213,214.5,120,2
2017-10-27,505,V,Brooklyn,28,14,24,20,86,219.5,222.5,115,0.5
2017-10-27,506,H,NewYork,23,24,36,24,107,1,2,-135,115
2017-10-27,507,V,Denver,26,27,22,30,105,8.5,7,-280,5
2017-10-27,508,H,Atlanta,23,29,19,29,100,206,210.5,230,103
2017-10-27,509,V,OklahomaCity,33,26,30,27,116,2.5,2,-125,2
2017-10-27,510,H,Minnesota,26,33,31,29,119,214.5,218,105,106.5
2017-10-27,511,V,Toronto,19,26,27,29,101,6.5,6,-240,7
2017-10-27,512,H,LALakers,26,25,20,21,92,224,221,190,107.5
2017-10-27,513,V,Washington,34,33,30,20,117,231.5,231,600,114
2017-10-27,514,H,GoldenState,27,26,34,33,120,10.5,12,-900,12.5
2017-10-28,701,V,Cleveland,22,30,31,18,101,3.5,2,-135,5.5
2017-10-28,702,H,NewOrleans,35,30,24,34,123,215,220.5,115,108.5
2017-10-28,703,V,Houston,32,17,23,17,89,206,202,115,1
2017-10-28,704,H,Memphis,30,24,27,22,103,1,2,-135,100.5
2017-10-28,705,V,Boston,21,26,27,22,96,1.5,1,-115,105
2017-10-28,706,H,Miami,26,19,18,27,90,205,204.5,-105,pk
2017-10-28,707,V,OklahomaCity,26,24,32,19,101,8.5,8.5,-400,97
2017-10-28,708,H,Chicago,23,8,22,16,69,204.5,203.5,300,1
2017-10-28,709,V,Philadelphia,32,25,32,23,112,1,205,-110,100.5
2017-10-28,710,H,Dallas,23,33,22,32,110,208,pk,-110,pk
2017-10-28,711,V,LALakers,16,29,19,17,81,204.5,202,425,100
2017-10-28,712,H,Utah,31,25,19,21,96,9,10.5,-600,2.5
2017-10-28,713,V,Phoenix,24,33,32,18,107,217,218,600,112.5
2017-10-28,714,H,Portland,29,32,31,22,114,11,12,-900,5.5
2017-10-28,715,V,Detroit,27,18,22,28,95,210,206,290,101
2017-10-28,716,H,LAClippers,24,31,17,15,87,6,8,-380,1
2017-10-29,501,V,Milwaukee,28,33,31,25,117,5.5,6,-240,97
2017-10-29,502,H,Atlanta,16,32,25,33,106,203,199,199,1
2017-10-29,503,V,SanAntonio,24,24,16,30,94,6.5,6.5,-250,7
2017-10-29,504,H,Indiana,26,27,15,29,97,204,209,207,108.5
2017-10-29,505,V,Orlando,24,25,37,27,113,210,210.5,148,2
2017-10-29,506,H,Charlotte,27,34,32,27,120,4,4,-170,102
2017-10-29,507,V,Washington,35,28,25,22,110,6,8,-315,101
2017-10-29,508,H,Sacramento,16,16,28,23,83,211,208,256,3
2017-10-29,509,V,Denver,29,31,40,24,124,4.5,5.5,-215,5.5
2017-10-29,510,H,Brooklyn,36,27,21,27,111,223.5,223,180,111
2017-10-29,511,V,NewYork,29,33,30,22,114,209,212.5,451,103.5
2017-10-29,512,H,Cleveland,19,35,21,20,95,10,10.5,-606,10.5
2017-10-29,513,V,Detroit,27,25,30,33,115,222,221,912,107.5
2017-10-29,514,H,GoldenState,35,22,24,26,107,13,14.5,-1600,7.5
2017-10-30,701,V,SanAntonio,26,23,18,27,94,196,193.5,151,101
2017-10-30,702,H,Boston,30,24,26,28,108,3,3.5,-175,pk
2017-10-30,703,V,Denver,25,18,38,29,110,3.5,5,-195,8
2017-10-30,704,H,NewYork,35,30,19,32,116,207,211,166,102.5
2017-10-30,705,V,Minnesota,23,37,19,31,125,1.5,3,-149,3.5
2017-10-30,706,H,Miami,32,30,20,28,122,216.5,216.5,128,105.5
2017-10-30,707,V,Charlotte,31,20,22,31,104,192.5,195,180,97.5
2017-10-30,708,H,Memphis,31,26,25,17,99,7,5.5,-215,1
2017-10-30,709,V,Orlando,33,27,27,28,115,224,222.5,263,110.5
2017-10-30,710,H,NewOrleans,24,40,20,15,99,7.5,7.5,-325,3.5
2017-10-30,711,V,Philadelphia,37,21,34,23,115,218,215,237,110
2017-10-30,712,H,Houston,27,29,24,27,107,6,7,-290,5.5
2017-10-30,713,V,Dallas,27,26,15,21,89,190,190.5,292,94
2017-10-30,714,H,Utah,21,23,32,28,104,7.5,8.5,-365,7.5
2017-10-30,715,V,Toronto,29,25,27,18,99,215.5,211.5,150,102.5
2017-10-30,716,H,Portland,29,6,26,24,85,2,4,-174,8
2017-10-30,717,V,GoldenState,34,40,33,34,141,3.5,6,-275,111
2017-10-30,718,H,LAClippers,28,29,29,27,113,221,223.5,226,1.5
2017-10-31,501,V,Sacramento,13,17,18,35,83,209,206,207,4
2017-10-31,502,H,Indiana,24,31,14,32,101,6,5.5,-250,99
2017-10-31,503,V,Phoenix,30,29,28,35,122,231,229.5,163,119
2017-10-31,504,H,Brooklyn,24,29,35,26,114,3,4.5,-190,5
2017-10-31,505,V,OklahomaCity,31,29,25,25,110,1,2.5,-140,103
2017-10-31,506,H,Milwaukee,23,19,22,27,91,210,210.5,120,3
2017-10-31,507,V,Detroit,22,23,27,21,93,5,3,-152,6
2017-10-31,508,H,LALakers,25,33,29,26,113,209,207.5,132,102
2017-11-01,701,V,Phoenix,15,37,35,35,122,225.5,228,525,118
2017-11-01,702,H,Washington,32,32,26,26,116,14,11,-750,2
2017-11-01,703,V,Milwaukee,32,25,31,33,121,203,203,145,101
2017-11-01,704,H,Charlotte,25,35,28,38,126,2,4,-170,1.5
2017-11-01,705,V,Atlanta,25,32,36,16,109,210,209,260,109
2017-11-01,706,H,Philadelphia,34,25,34,26,119,8.5,7.5,-330,4
2017-11-01,707,V,Indiana,30,32,30,32,124,218.5,217.5,400,107
2017-11-01,708,H,Cleveland,28,33,24,22,107,11,10.5,-550,7.5
2017-11-01,709,V,Sacramento,24,21,15,26,86,198,195.5,600,96.5
2017-11-01,710,H,Boston,27,31,31,24,113,12.5,11.5,-900,2.5
2017-11-01,711,V,Chicago,17,30,17,27,91,202,196,375,96
2017-11-01,712,H,Miami,27,22,18,30,97,8,9.5,-500,5.5
2017-11-01,713,V,Orlando,23,31,27,20,101,205,205.5,125,102
2017-11-01,714,H,Memphis,26,28,21,24,99,4.5,2.5,-145,2
2017-11-01,715,V,Houston,24,36,40,19,119,4.5,6,-250,105.5
2017-11-01,716,H,NewYork,27,21,26,23,97,212,213.5,200,1
2017-11-01,717,V,Minnesota,31,34,18,21,104,224,224,115,109.5
2017-11-01,718,H,NewOrleans,28,26,23,21,98,1,2,-135,4
2017-11-01,719,V,Toronto,19,27,25,40,111,213.5,217,105,4
2017-11-01,720,H,Denver,34,26,43,26,129,1,1.5,-125,107
2017-11-01,721,V,Portland,20,19,30,25,103,197,191.5,145,99.5
2017-11-01,722,H,Utah,22,17,25,30,112,3,3.5,-170,2.5
2017-11-01,723,V,Dallas,29,19,29,21,98,204.5,207.5,425,102
2017-11-01,724,H,LAClippers,32,34,29,24,119,9,10.5,-600,0.5
2017-11-02,501,V,GoldenState,24,26,34,28,112,6.5,8.5,-350,9
2017-11-02,502,H,SanAntonio,33,22,23,14,92,219,220,275,108
2017-11-02,503,V,LALakers,25,37,23,25,110,210.5,212,190,107.5
2017-11-02,504,H,Portland,41,25,21,26,113,8.5,6,-240,3
2017-11-03,701,V,Cleveland,42,32,30,26,130,220,224.5,135,111.5
2017-11-03,702,H,Washington,36,30,27,29,122,3.5,3.5,-155,4
2017-11-03,703,V,Chicago,28,16,29,32,105,207,204.5,275,99.5
2017-11-03,704,H,Orlando,26,19,15,23,83,8,7.5,-350,4
2017-11-03,705,V,Milwaukee,26,22,24,24,96,205,204,100,3.5
2017-11-03,706,H,Detroit,28,31,23,23,105,3,1.5,-120,99.5
2017-11-03,707,V,Indiana,28,35,26,21,110,220,217,170,107.5
2017-11-03,708,H,Philadelphia,30,26,36,29,121,5.5,5,-200,5
2017-11-03,709,V,Houston,36,33,28,22,119,8,9,-420,104.5
2017-11-03,710,H,Atlanta,25,26,25,28,104,211.5,214,320,pk
2017-11-03,711,V,Phoenix,19,31,26,31,107,222.5,221,160,2
2017-11-03,712,H,NewYork,32,33,27,28,120,3.5,4.5,-190,114
2017-11-03,713,V,Charlotte,19,26,26,30,101,198,200.5,165,99.5
2017-11-03,714,H,SanAntonio,25,24,31,28,108,3.5,4.5,-195,1.5
2017-11-03,715,V,NewOrleans,28,27,20,24,99,4.5,5,-200,103.5
2017-11-03,716,H,Dallas,25,21,17,31,94,213,211,170,0.5
2017-11-03,717,V,Toronto,29,24,36,20,109,195,195,110,97.5
2017-11-03,718,H,Utah,26,28,28,18,100,2,2,-130,1
2017-11-03,719,V,Miami,37,21,13,23,94,214,216.5,190,106
2017-11-03,720,H,Denver,28,23,25,19,95,5,5.5,-240,5
2017-11-03,721,V,Boston,18,19,30,34,101,205,207,210,2.5
2017-11-03,722,H,OklahomaCity,31,24,16,23,94,5.5,6.5,-260,107
2017-11-03,723,V,Brooklyn,29,26,29,28,112,224,228,135,2
2017-11-03,724,H,LALakers,30,34,31,29,124,2,3,-155,117.5
2017-11-04,501,V,Memphis,27,33,27,26,113,199,199.5,180,98
2017-11-04,502,H,LAClippers,25,31,24,24,104,5.5,5,-220,5
2017-11-04,503,V,Sacramento,26,23,25,25,99,197,195.5,325,96
2017-11-04,504,H,Detroit,29,23,33,23,108,8.5,9,-425,4.5
2017-11-04,505,V,NewOrleans,17,21,19,26,96,7,5.5,-220,3.5
2017-11-04,506,H,Chicago,19,19,26,19,90,203,199.5,180,96.5
2017-11-04,507,V,Dallas,18,31,20,30,99,215,214,600,104.5
2017-11-04,508,H,Minnesota,27,32,34,19,112,12.5,12,-900,2.5
2017-11-04,509,V,GoldenState,36,24,43,24,127,7.5,9,-430,4
2017-11-04,510,H,Denver,23,32,21,32,108,229,232.5,330,115
2017-11-05,701,V,Atlanta,37,17,37,26,117,218,220.5,650,114.5
2017-11-05,702,H,Cleveland,28,17,33,37,115,13.5,11.5,-1000,11.5
2017-11-05,703,V,Miami,34,28,27,15,104,209.5,205.5,190,100.5
2017-11-05,704,H,LAClippers,20,29,17,35,101,5.5,5.5,-240,6.5
2017-11-05,705,V,Washington,32,30,22,23,107,218,213.5,220,103.5
2017-11-05,706,H,Toronto,17,29,30,20,96,5,6.5,-270,6.5
2017-11-05,707,V,Boston,22,27,28,27,104,3,3,-155,108.5
2017-11-05,708,H,Orlando,20,18,31,19,88,205,209.5,135,1
2017-11-05,709,V,Utah,28,21,36,25,110,200,205,200,2.5
2017-11-05,710,H,Houston,39,28,48,22,137,6.5,6,-250,108
2017-11-05,711,V,Phoenix,20,35,13,27,95,214,211.5,425,109
2017-11-05,712,H,SanAntonio,28,23,34,27,112,10,9.5,-600,8
2017-11-05,713,V,Indiana,33,29,22,17,101,216.5,216,-110,105.5
2017-11-05,714,H,NewYork,25,24,23,36,108,2,pk,-110,3
2017-11-05,715,V,Charlotte,28,23,28,15,94,216.5,218,160,3
2017-11-05,716,H,Minnesota,28,40,29,15,112,5,4.5,-190,106.5
2017-11-05,717,V,OklahomaCity,20,26,21,32,99,3,3,-155,3
2017-11-05,718,H,Portland,28,22,28,25,103,206.5,211.5,135,104.5
2017-11-05,719,V,Memphis,24,30,16,32,102,1.5,2.5,-140,3.5
2017-11-05,720,H,LALakers,27,35,26,19,107,205.5,206.5,120,103.5
2017-11-06,501,V,Boston,26,28,28,28,110,8.5,7.5,-350,5.5
2017-11-06,502,H,Atlanta,25,29,21,32,107,206,204,275,106.5
2017-11-06,503,V,Brooklyn,28,19,25,26,98,236,233.5,-110,120
2017-11-06,504,H,Phoenix,19,22,27,24,92,1,pk,-110,2
2017-11-06,505,V,Miami,21,16,20,23,80,226,223,950,108.5
2017-11-06,506,H,GoldenState,22,28,25,22,97,15.5,14.5,-1800,5
2017-11-07,701,V,Milwaukee,28,39,23,29,119,217.5,221.5,180,108.5
2017-11-07,702,H,Cleveland,39,26,29,30,124,4,5,-220,4.5
2017-11-07,703,V,Dallas,36,28,26,23,113,213.5,213.5,425,106.5
2017-11-07,704,H,Washington,34,19,23,23,99,11,10,-600,9
2017-11-07,705,V,NewOrleans,34,27,35,21,117,218,1.5,-120,5
2017-11-07,706,H,Indiana,37,38,19,18,112,pk,218.5,100,106.5
2017-11-07,707,V,Chicago,26,19,36,33,114,198.5,201,575,97.5
2017-11-07,708,H,Toronto,29,36,33,21,119,11.5,11.5,-850,1
2017-11-07,709,V,Charlotte,41,28,25,19,113,2,2,-135,103
2017-11-07,710,H,NewYork,32,26,25,35,118,209.5,209,115,2.5
2017-11-07,711,V,LAClippers,26,29,21,31,107,201,204,155,102
2017-11-07,712,H,SanAntonio,32,20,40,28,120,3,4,-185,4
2017-11-07,713,V,Philadelphia,32,14,34,24,104,201.5,203.5,215,104.5
2017-11-07,714,H,Utah,21,23,27,26,97,6,6.5,-265,6
2017-11-07,715,V,Brooklyn,21,25,27,31,104,233,230,650,117.5
2017-11-07,716,H,Denver,28,29,36,19,112,10.5,12.5,-1000,4
2017-11-07,717,V,Memphis,23,24,27,24,98,204,200,120,98.5
2017-11-07,718,H,Portland,21,29,21,26,97,2.5,2.5,-140,0.5
2017-11-07,719,V,OklahomaCity,25,16,16,29,86,11.5,11,-700,8
2017-11-07,720,H,Sacramento,10,32,25,27,94,203.5,202.5,500,99.5
2017-11-08,501,V,NewYork,28,22,26,23,99,213.5,215,300,104.5
2017-11-08,502,H,Orlando,27,27,30,28,112,5.5,8.5,-400,4
2017-11-08,503,V,Indiana,30,22,23,22,97,210.5,210.5,225,102.5
2017-11-08,504,H,Detroit,22,37,23,32,114,5.5,6.5,-275,1.5
2017-11-08,505,V,LALakers,16,36,29,15,96,208,214.5,240,106.5
2017-11-08,506,H,Boston,33,28,26,20,107,9.5,6.5,-300,0.5
2017-11-08,507,V,Miami,36,33,25,32,126,5,6,-240,107
2017-11-08,508,H,Phoenix,27,27,32,29,115,215.5,216.5,190,1.5
2017-11-08,509,V,Minnesota,22,28,26,25,101,230.5,227.5,300,111.5
2017-11-08,510,H,GoldenState,22,29,44,30,125,11.5,8.5,-400,5.5
2017-11-09,701,V,LALakers,34,22,21,18,95,220,224,400,108.5
2017-11-09,702,H,Washington,37,32,22,20,111,9,9.5,-550,1.5
2017-11-09,703,V,NewOrleans,32,28,32,26,118,217.5,215,180,105.5
2017-11-09,704,H,Toronto,34,32,26,30,122,4.5,5,-220,0.5
2017-11-09,705,V,Cleveland,25,42,26,20,113,227.5,228.5,185,111.5
2017-11-09,706,H,Houston,36,29,35,17,117,5,5.5,-230,5
2017-11-09,707,V,Philadelphia,26,31,24,27,108,7,6.5,-250,6.5
2017-11-09,708,H,Sacramento,26,38,20,25,109,204.5,208,200,109.5
2017-11-09,709,V,OklahomaCity,28,25,22,19,94,1,2,-135,1
2017-11-09,710,H,Denver,22,29,24,27,102,213.5,215.5,115,107
2017-11-10,501,V,Atlanta,22,19,28,35,104,208,209,260,1
2017-11-10,502,H,Detroit,26,31,19,35,111,9,7.5,-330,108
2017-11-10,503,V,Charlotte,26,31,19,11,87,205.5,205,125,99.5
2017-11-10,504,H,Boston,11,30,23,26,90,3,2.5,-145,4
2017-11-10,505,V,Indiana,27,18,35,25,105,4,3,-155,98.5
2017-11-10,506,H,Chicago,16,19,26,26,87,206.5,202,135,1
2017-11-10,507,V,Milwaukee,25,21,30,18,94,206.5,204.5,170,100
2017-11-10,508,H,SanAntonio,27,20,23,17,87,4.5,4.5,-200,2.5
2017-11-10,509,V,Orlando,36,28,33,31,128,3.5,3.5,-170,2.5
2017-11-10,510,H,Phoenix,32,31,20,29,112,226,227,145,111
2017-11-10,511,V,Miami,25,12,20,27,84,196.5,194,125,3.5
2017-11-10,512,H,Utah,22,27,8,17,74,3,2.5,-145,95
2017-11-10,513,V,LAClippers,31,24,31,25,111,209.5,210,190,102.5
2017-11-10,514,H,OklahomaCity,30,33,31,26,120,7,5.5,-240,0.5
2017-11-10,515,V,Brooklyn,21,25,31,24,101,224,218,330,114.5
2017-11-10,516,H,Portland,28,24,18,27,97,8.5,8.5,-430,3.5
2017-11-11,701,V,Atlanta,19,23,25,27,94,222,216.5,400,110
2017-11-11,702,H,Washington,20,29,27,37,113,11,10,-550,3.5
2017-11-11,703,V,LAClippers,26,32,24,21,103,213.5,218,200,106
2017-11-11,704,H,NewOrleans,31,32,25,23,111,5.5,5.5,-250,2
2017-11-11,705,V,Memphis,22,28,20,26,96,208,210,230,0.5
2017-11-11,706,H,Houston,33,29,31,18,111,5,6.5,-280,102.5
2017-11-11,707,V,Sacramento,23,26,17,25,91,202,202,215,97.5
2017-11-11,708,H,NewYork,32,32,26,28,118,4.5,6.5,-265,pk
2017-11-11,709,V,Cleveland,29,20,34,28,111,5.5,6,-250,5.5
2017-11-11,710,H,Dallas,23,29,22,30,104,217.5,214.5,200,104.5
2017-11-11,711,V,LALakers,17,32,18,23,90,214,217,210,104
2017-11-11,712,H,Milwaukee,24,27,26,21,98,5,6.5,-260,3.5
2017-11-11,713,V,Philadelphia,28,36,21,29,114,230,230.5,800,120
2017-11-11,714,H,GoldenState,32,33,36,34,135,14.5,13.5,-1400,8
