Date,Rot,VH,Team,1st,2nd,3rd,4th,Final,Open,Close,ML,2H
2016-10-28,716,H,NewOrleans,22,28,31,33,114,217,223.5,700,110.5
2016-10-29,501,V,Atlanta,29,24,21,30,104,6.5,7.5,-370,0.5
2016-10-29,502,H,Philadelphia,24,15,19,14,72,204,202,285,103
2016-10-29,503,V,Boston,28,16,27,33,104,206,2.5,-145,1
2016-10-29,504,H,Charlotte,19,22,31,26,98,pk,202.5,125,103
2016-10-29,505,V,Orlando,20,25,17,37,99,207,204.5,500,101
2016-10-29,506,H,Cleveland,33,29,18,25,105,11.5,11,-800,1.5
2016-10-29,507,V,Memphis,19,30,28,27,104,200,198.5,135,1
2016-10-29,508,H,NewYork,32,25,25,29,111,2.5,3,-155,100
2016-10-29,509,V,Brooklyn,18,23,32,35,108,206,205,280,104
2016-10-29,510,H,Milwaukee,24,22,34,30,110,6.5,8,-360,3.5
2016-10-29,511,V,Indiana,20,21,26,34,101,210,209.5,145,4.5
2016-10-29,512,H,Chicago,24,38,30,26,118,3,3.5,-165,103.5
2016-10-29,513,V,NewOrleans,23,22,15,19,79,206,204,900,100
2016-10-29,514,H,SanAntonio,28,27,28,15,98,12.5,14,-1900,5.5
2016-10-29,515,V,Portland,33,29,19,23,115,211,1,-125,104.5
2016-10-29,516,H,Denver,28,26,34,16,113,1,211.5,105,1.5
2016-10-29,517,V,Minnesota,34,31,12,26,103,2.5,203,-110,101
2016-10-29,518,H,Sacramento,25,29,31,21,106,203.5,pk,-110,3.5
2016-10-30,701,V,Utah,22,13,21,19,75,196,189,295,98.5
2016-10-30,702,H,LAClippers,19,23,27,19,88,8,7.5,-360,1.5
2016-10-30,703,V,GoldenState,22,33,26,25,106,12,11.5,-791,9
2016-10-30,704,H,Phoenix,30,27,21,22,100,225,227,570,113
2016-10-30,705,V,Milwaukee,21,18,26,18,83,193.5,197.5,250,97
2016-10-30,706,H,Detroit,24,26,25,23,98,7,7,-315,0.5
2016-10-30,707,V,SanAntonio,24,28,25,29,106,6,6.5,-290,1.5
2016-10-30,708,H,Miami,19,25,28,27,99,195,194,230,102
2016-10-30,709,V,LALakers,24,22,25,25,96,214,216,355,107
2016-10-30,710,H,OklahomaCity,30,28,19,36,113,8.5,8.5,-450,1
2016-10-30,711,V,Washington,22,32,23,23,103,202.5,3.5,-160,3.5
2016-10-30,712,H,Memphis,27,31,20,22,112,1,204.5,140,102.5
2016-10-30,713,V,Dallas,25,28,17,22,92,216,213.5,200,107.5
2016-10-30,714,H,Houston,34,29,17,13,93,6.5,6,-240,0.5
2016-10-31,501,V,Denver,24,25,35,18,102,204,206.5,230,0.5
2016-10-31,502,H,Toronto,33,29,26,17,105,7.5,6.5,-290,102
2016-10-31,503,V,Chicago,38,27,28,25,118,5.5,6,-245,104
2016-10-31,504,H,Brooklyn,20,24,22,22,88,210.5,209.5,205,3
2016-10-31,505,V,Sacramento,15,29,37,14,95,202.5,203,250,101.5
2016-10-31,506,H,Atlanta,22,31,26,27,106,7.5,7.5,-310,1
2016-10-31,507,V,Phoenix,24,12,34,28,98,207,204.5,750,104.5
2016-10-31,508,H,LAClippers,24,24,34,34,116,10.5,12.5,-1150,4
2016-11-01,701,V,Houston,35,24,25,36,120,218,217,420,108.5
2016-11-01,702,H,Cleveland,29,34,22,43,128,8.5,9.5,-540,5
2016-11-01,703,V,LALakers,18,33,28,29,108,216,213.5,355,105
2016-11-01,704,H,Indiana,27,35,22,31,115,9.5,9,-450,1.5
2016-11-01,705,V,Orlando,24,19,41,19,103,4,5,-202,7
2016-11-01,706,H,Philadelphia,29,28,30,14,101,199,198.5,172,99
2016-11-01,707,V,NewYork,29,26,24,10,89,198,203,150,0.5
2016-11-01,708,H,Detroit,32,32,22,16,102,3.5,4,-170,101
2016-11-01,709,V,Sacramento,26,24,17,24,96,201,199.5,145,99
2016-11-01,710,H,Miami,28,26,19,18,108,4,3.5,-165,1
2016-11-01,711,V,Memphis,16,20,23,21,80,199,197.5,285,2.5
2016-11-01,712,H,Minnesota,29,33,35,19,116,5.5,7.5,-350,97
2016-11-01,713,V,Milwaukee,29,34,21,33,117,206,204.5,145,101
2016-11-01,714,H,NewOrleans,32,22,32,27,113,3,3.5,-165,4.5
2016-11-01,715,V,Utah,38,16,19,33,106,189,186,435,99
2016-11-01,716,H,SanAntonio,28,22,21,20,91,11,9.5,-575,9
2016-11-01,717,V,GoldenState,34,25,41,27,127,6,5.5,-240,2.5
2016-11-01,718,H,Portland,25,28,20,31,104,225,225.5,200,113
2016-11-02,501,V,Toronto,27,27,30,29,113,203,205.5,105,102
2016-11-02,502,H,Washington,29,27,19,28,103,1,1.5,-125,pk
2016-11-02,503,V,Philadelphia,26,27,20,20,93,195,197,850,98.5
2016-11-02,504,H,Charlotte,26,20,39,24,109,11.5,12.5,-1350,11.5
2016-11-02,505,V,Houston,33,35,32,18,118,213.5,219,-105,108
2016-11-02,506,H,NewYork,25,26,27,21,99,1,1,-115,5
2016-11-02,507,V,LALakers,28,23,39,33,123,208,205,750,102
2016-11-02,508,H,Atlanta,37,23,34,22,116,11,12,-1150,4.5
2016-11-02,509,V,Detroit,30,25,26,20,101,4,4,-170,7
2016-11-02,510,H,Brooklyn,38,33,21,17,109,204.5,205,150,101
2016-11-02,511,V,NewOrleans,13,35,11,16,83,206,207.5,175,104
2016-11-02,512,H,Memphis,21,20,25,9,89,6,5,-205,5
2016-11-02,513,V,Chicago,25,27,18,30,100,209.5,207,144,102.5
2016-11-02,514,H,Boston,36,19,26,26,107,2.5,3,-164,1
2016-11-02,515,V,Dallas,14,19,26,22,81,188,186.5,140,1.5
2016-11-02,516,H,Utah,15,26,25,31,97,4.5,3,-160,93
2016-11-02,517,V,Portland,28,25,20,30,115,3.5,2.5,-150,3
2016-11-02,518,H,Phoenix,28,29,19,27,118,215.5,216.5,130,110
2016-11-02,519,V,OklahomaCity,23,26,16,20,85,205,209,240,105
2016-11-02,520,H,LAClippers,24,17,25,17,83,6,7,-300,6.5
2016-11-03,701,V,Sacramento,29,21,28,16,94,202,198,-120,2
2016-11-03,702,H,Orlando,23,33,28,18,102,2,pk,100,98.5
2016-11-03,703,V,Boston,25,26,32,39,122,210,207,450,107
2016-11-03,704,H,Cleveland,36,32,32,28,128,7,10.5,-700,1
2016-11-03,705,V,Denver,25,30,33,14,102,209,204.5,145,100
2016-11-03,706,H,Minnesota,37,24,14,24,99,3.5,3,-165,pk
2016-11-03,707,V,Indiana,30,27,22,28,107,2.5,2.5,-145,3.5
2016-11-03,708,H,Milwaukee,29,34,27,35,125,210,210.5,125,103.5
2016-11-03,709,V,OklahomaCity,32,11,27,26,96,226.5,223,525,107.5
2016-11-03,710,H,GoldenState,31,37,30,24,122,10,12,-850,0.5
2016-11-04,501,V,Atlanta,19,16,28,29,92,207,205,100,4
2016-11-04,502,H,Washington,19,29,23,24,95,2,1.5,-120,105.5
2016-11-04,503,V,Charlotte,23,20,30,26,99,5.5,6.5,-275,7
2016-11-04,504,H,Brooklyn,23,27,20,25,95,206,203,225,100.5
2016-11-04,505,V,Miami,27,19,26,15,87,199,202,240,101
2016-11-04,506,H,Toronto,25,27,23,21,96,7.5,7,-300,2
2016-11-04,507,V,NewYork,32,24,28,33,117,208,210,255,105
2016-11-04,508,H,Chicago,23,34,24,23,104,6.5,7.5,-320,5
2016-11-04,509,V,Phoenix,30,28,23,21,112,211,210.5,125,109.5
2016-11-04,510,H,NewOrleans,29,32,18,23,111,4,2.5,-145,0.5
2016-11-04,511,V,LAClippers,23,30,23,23,99,4,5.5,-235,97
2016-11-04,512,H,Memphis,20,15,22,31,88,196.5,197.5,195,2
2016-11-04,513,V,Portland,26,29,24,26,105,208,2,-135,pk
2016-11-04,514,H,Dallas,26,26,24,19,95,1.5,208,115,103.5
2016-11-04,515,V,SanAntonio,27,26,29,18,100,5,3.5,-165,97
2016-11-04,516,H,Utah,17,24,25,20,86,186,183.5,145,2
2016-11-04,517,V,GoldenState,15,34,33,15,97,10.5,11.5,-900,13.5
2016-11-04,518,H,LALakers,24,41,28,24,117,226.5,228.5,600,115
2016-11-05,701,V,Minnesota,25,28,19,20,92,207,209.5,170,103
2016-11-05,702,H,OklahomaCity,32,27,31,22,112,5,4.5,-200,0.5
2016-11-05,703,V,Denver,12,32,23,19,86,203,201,170,97.5
2016-11-05,704,H,Detroit,29,22,26,26,103,3.5,4.5,-200,pk
2016-11-05,705,V,Cleveland,34,23,25,20,102,13,12,-1000,3
2016-11-05,706,H,Philadelphia,19,27,34,21,101,204.5,210,700,103.5
2016-11-05,707,V,Washington,24,26,20,16,86,205,201,220,99
2016-11-05,708,H,Orlando,20,20,21,27,88,1.5,6.5,-270,6.5
2016-11-05,709,V,Chicago,15,28,21,30,94,215,209.5,145,3.5
2016-11-05,710,H,Indiana,31,31,26,23,111,2.5,3.5,-165,103
2016-11-05,711,V,Houston,30,29,25,13,97,217,218,135,107.5
2016-11-05,712,H,Atlanta,30,35,28,19,112,3,3.5,-155,pk
2016-11-05,713,V,Sacramento,24,24,15,28,91,203,202.5,145,2.5
2016-11-05,714,H,Milwaukee,34,27,29,27,117,2.5,3.5,-165,98.5
2016-11-05,715,V,LAClippers,39,34,16,27,116,195.5,197.5,170,99.5
2016-11-05,716,H,SanAntonio,24,31,17,20,92,5.5,4.5,-200,7.5
2016-11-06,501,V,Utah,20,29,29,36,114,194,2.5,-140,2.5
2016-11-06,502,H,NewYork,30,24,26,29,109,1.5,193,120,101.5
2016-11-06,503,V,Portland,25,22,29,24,100,1.5,204.5,-110,1
2016-11-06,504,H,Memphis,22,29,26,17,94,203.5,pk,-110,101.5
2016-11-06,505,V,Sacramento,20,24,24,28,96,201,197.5,270,101
2016-11-06,506,H,Toronto,23,27,16,25,91,10,7,-330,2
2016-11-06,507,V,Milwaukee,27,12,17,18,75,198,199.5,135,1.5
2016-11-06,508,H,Dallas,19,28,12,15,86,2,3,-155,97.5
2016-11-06,509,V,Denver,42,35,26,20,123,212,212.5,270,105
2016-11-06,510,H,Boston,23,29,31,24,107,7,7,-330,9
2016-11-06,511,V,Phoenix,15,28,33,32,108,216,216,155,1.5
2016-11-06,512,H,LALakers,23,31,29,36,119,3,4,-175,113
2016-11-07,701,V,Indiana,34,21,23,22,100,206,205,120,5
2016-11-07,702,H,Charlotte,43,32,24,23,122,3,2.5,-140,101
2016-11-07,703,V,Houston,23,33,28,30,114,219,220.5,-105,108
2016-11-07,704,H,Washington,30,17,36,23,106,1.5,pk,-115,3
2016-11-07,705,V,Utah,30,22,25,32,109,8,5,-200,pk
2016-11-07,706,H,Philadelphia,24,19,18,23,84,193.5,189.5,170,98.5
2016-11-07,707,V,Miami,28,19,14,24,85,203,203,190,99
2016-11-07,708,H,OklahomaCity,39,16,28,14,97,6.5,5.5,-230,1
2016-11-07,709,V,Orlando,24,28,11,17,80,205,198.5,240,98
2016-11-07,710,H,Chicago,37,24,27,24,112,7,7,-300,1.5
2016-11-07,711,V,Detroit,15,17,21,29,82,196,196.5,305,3
2016-11-07,712,H,LAClippers,33,29,29,23,114,8.5,8,-375,96.5
2016-11-07,713,V,NewOrleans,24,25,29,28,106,224,220.5,1700,107.5
2016-11-07,714,H,GoldenState,28,35,21,32,116,16,16.5,-5000,6
2016-11-08,501,V,Atlanta,20,33,31,26,110,205,208,300,108.5
2016-11-08,502,H,Cleveland,20,22,37,27,106,8.5,7.5,-360,7.5
2016-11-08,503,V,Minnesota,33,32,19,26,110,3.5,4.5,-185,4
2016-11-08,504,H,Brooklyn,33,33,22,31,119,204,208,165,103.5
2016-11-08,505,V,Denver,26,30,20,31,107,201,202,145,98
2016-11-08,506,H,Memphis,26,30,23,29,108,2,3.5,-165,2.5
2016-11-08,507,V,Phoenix,25,30,27,39,121,215.5,220,330,115.5
2016-11-08,508,H,Portland,42,21,26,35,124,8.5,8.5,-400,2
2016-11-08,509,V,NewOrleans,26,20,24,24,94,203,205,240,101.5
2016-11-08,510,H,Sacramento,33,20,23,26,102,5.5,6.5,-280,3.5
2016-11-08,511,V,Dallas,25,33,25,26,109,205.5,203.5,165,101
2016-11-08,512,H,LALakers,27,27,23,20,97,4.5,4.5,-185,5.5
2016-11-09,701,V,Minnesota,39,35,23,26,123,200,201.5,120,95.5
2016-11-09,702,H,Orlando,17,30,30,30,107,pk,2.5,-140,7.5
2016-11-09,703,V,Brooklyn,29,26,16,25,96,211,215,300,106
2016-11-09,704,H,NewYork,19,31,22,38,110,7.5,8,-360,7
2016-11-09,705,V,Boston,8,35,26,24,93,1.5,213,105,4.5
2016-11-09,706,H,Washington,34,24,31,29,118,214,1.5,-125,110
2016-11-09,707,V,Utah,32,26,20,20,98,192,193,130,100.5
2016-11-09,708,H,Charlotte,24,27,25,28,104,2,3,-150,3.5
2016-11-09,709,V,Philadelphia,26,34,24,25,115,209,213,650,103.5
2016-11-09,710,H,Indiana,31,23,30,25,122,11.5,11.5,-1000,10
2016-11-09,711,V,Chicago,27,34,27,19,107,203,203,140,100
2016-11-09,712,H,Atlanta,35,33,26,21,115,3.5,3.5,-160,pk
2016-11-09,713,V,Toronto,20,42,26,24,112,199.5,203.5,135,101
2016-11-09,714,H,OklahomaCity,27,28,20,27,102,3.5,3.5,-155,4
2016-11-09,715,V,Detroit,28,23,25,24,100,2.5,4.5,-180,5.5
2016-11-09,716,H,Phoenix,19,35,27,26,107,203,206,160,103.5
2016-11-09,717,V,Houston,33,30,22,16,101,212.5,211.5,350,103.5
2016-11-09,718,H,SanAntonio,24,36,20,19,99,7,8.5,-420,7.5
2016-11-09,719,V,Portland,16,16,18,30,80,207,210,500,0.5
2016-11-09,720,H,LAClippers,36,25,32,18,111,8.5,10.5,-700,102
2016-11-09,721,V,Dallas,15,21,32,27,95,209.5,206,1900,99
2016-11-09,722,H,GoldenState,34,33,17,32,116,16.5,18.5,-9000,4
2016-11-10,501,V,NewOrleans,26,35,27,24,112,205.5,207,175,101
2016-11-10,502,H,Milwaukee,27,27,27,25,106,5.5,5,-205,4.5
2016-11-10,503,V,Chicago,23,30,17,28,98,198,201,-103,98
2016-11-10,504,H,Miami,22,31,17,25,95,pk,1,-117,pk
2016-11-10,505,V,GoldenState,38,27,34,26,125,6.5,6.5,-270,107
2016-11-10,506,H,Denver,19,32,24,26,101,221.5,223,220,0.5
2016-11-10,507,V,LALakers,16,29,25,31,101,210,211,185,1
2016-11-10,508,H,Sacramento,30,25,18,18,91,4.5,5.5,-215,104.5
2016-11-11,701,V,Indiana,27,25,20,28,105,5,5,-210,4
2016-11-11,702,H,Philadelphia,21,30,25,24,109,213,213.5,175,104.5
2016-11-11,703,V,Utah,23,19,18,27,87,4,5.5,-200,2
2016-11-11,704,H,Orlando,17,21,26,10,74,192,191,170,99
2016-11-11,705,V,Cleveland,26,32,26,21,105,6.5,7.5,-350,4.5
2016-11-11,706,H,Washington,31,25,19,19,94,208.5,210.5,275,104.5
2016-11-11,707,V,Toronto,28,30,21,34,113,198,204,-115,99.5
2016-11-11,708,H,Charlotte,27,17,38,29,111,3,pk,-105,3.5
2016-11-11,709,V,NewYork,27,24,22,14,87,217,214,160,105.5
2016-11-11,710,H,Boston,31,30,25,29,115,6,4.5,-180,pk
2016-11-11,711,V,LAClippers,16,34,32,28,110,4.5,5,-200,3.5
2016-11-11,712,H,OklahomaCity,24,26,24,34,108,202.5,206,170,103.5
2016-11-11,713,V,Detroit,26,26,15,19,86,195,194,375,97
2016-11-11,714,H,SanAntonio,28,21,26,21,96,9,9,-550,8
2016-11-11,715,V,Sacramento,29,28,26,23,120,211,208,270,104
2016-11-11,716,H,Portland,35,27,22,22,122,5.5,6.5,-340,2.5
2016-11-12,501,V,Boston,24,24,31,26,105,221,1.5,-125,109.5
2016-11-12,502,H,Indiana,31,14,31,23,99,2.5,211.5,105,pk
2016-11-12,503,V,LALakers,30,25,29,42,126,213,216.5,-115,108
2016-11-12,504,H,NewOrleans,26,30,15,28,99,1.5,pk,-105,pk
2016-11-12,505,V,NewYork,28,28,29,22,107,207,208.5,260,102.5
2016-11-12,506,H,Toronto,24,29,34,31,118,8,7.5,-320,6.5
2016-11-12,507,V,Philadelphia,27,21,30,18,96,205,207.5,1200,102.5
2016-11-12,508,H,Atlanta,23,36,28,30,117,13.5,14.5,-2500,5
2016-11-12,509,V,SanAntonio,26,23,33,24,106,2,1.5,-130,110
2016-11-12,510,H,Houston,22,18,30,30,100,209.5,208,110,1.5
2016-11-12,511,V,LAClippers,34,26,28,31,119,6,5,-220,102.5
2016-11-12,512,H,Minnesota,21,30,22,32,105,204,207,180,0.5
2016-11-12,513,V,Washington,27,29,14,25,95,203.5,199.5,425,99
2016-11-12,514,H,Chicago,28,25,28,25,106,9,10,-650,8
2016-11-12,515,V,Utah,23,29,24,26,102,2.5,2,-120,99.5
2016-11-12,516,H,Miami,21,26,12,32,91,187.5,186,100,1
2016-11-12,517,V,Memphis,19,20,31,26,96,200,202,125,99
2016-11-12,518,H,Milwaukee,24,20,31,31,106,3,3,-145,pk
2016-11-12,519,V,Brooklyn,23,35,32,32,122,217.5,218.5,170,114.5
2016-11-12,520,H,Phoenix,21,24,38,21,104,5,4.5,-200,6.5
2016-11-12,521,V,Detroit,36,21,23,26,106,202.5,202,175,99.5
2016-11-12,522,H,Denver,21,28,22,24,95,3.5,5,-210,5.5
2016-11-13,701,V,Charlotte,22,32,18,21,93,209,207.5,260,103.5
2016-11-13,702,H,Cleveland,32,20,19,29,100,8,7,-320,6
2016-11-13,703,V,LALakers,27,19,26,27,99,215,213.5,-110,6
2016-11-13,704,H,Minnesota,36,33,18,38,125,4.5,pk,-110,103
2016-11-13,705,V,Orlando,27,30,25,37,119,204,203,375,100.5
2016-11-13,706,H,OklahomaCity,13,34,37,33,117,9,9.5,-550,8.5
2016-11-13,707,V,Phoenix,32,27,33,28,120,230,227,1500,118.5
2016-11-13,708,H,GoldenState,28,34,37,34,133,16,17,-5000,9
2016-11-13,709,V,Denver,28,29,15,33,105,217,216,265,106.5
2016-11-13,710,H,Portland,20,30,36,26,112,4,7.5,-330,6.5
2016-11-14,501,V,Orlando,19,18,20,12,69,207,206.5,290,102
2016-11-14,502,H,Indiana,16,25,30,17,88,6,8,-350,4
2016-11-14,503,V,OklahomaCity,25,22,21,20,88,200,1,-120,4
2016-11-14,504,H,Detroit,28,31,19,26,104,2,203.5,100,100
2016-11-14,505,V,Dallas,23,16,12,26,77,204,202.5,155,99.5
2016-11-14,506,H,NewYork,15,21,31,26,93,4.5,4,-175,4.5
2016-11-14,507,V,Boston,26,25,23,31,105,5.5,3.5,-165,3.5
2016-11-14,508,H,NewOrleans,27,29,28,22,106,211.5,212,145,112.5
2016-11-14,509,V,Philadelphia,26,26,16,20,88,215,216,650,104.5
2016-11-14,510,H,Houston,38,27,28,22,115,11.5,11,-1000,3
2016-11-14,511,V,Miami,19,21,20,30,90,191,193.5,550,93.5
2016-11-14,512,H,SanAntonio,25,30,16,23,94,11,11,-800,2
2016-11-14,513,V,Memphis,33,23,17,29,102,187,190,220,94
2016-11-14,514,H,Utah,26,22,22,26,96,6,6,-260,6
2016-11-14,515,V,Brooklyn,14,33,18,30,95,211,211.5,1500,109.5
2016-11-14,516,H,LAClippers,39,32,28,28,127,15,16.5,-5000,3.5
2016-11-15,701,V,Toronto,25,32,27,33,117,207,210,210,103.5
2016-11-15,702,H,Cleveland,30,31,30,30,121,6,6,-250,2
2016-11-15,703,V,Atlanta,22,27,23,21,93,5.5,6.5,-265,2
2016-11-15,704,H,Miami,25,18,24,23,90,198,198.5,225,104
2016-11-15,705,V,Charlotte,31,15,36,33,115,1.5,1,-120,3.5
2016-11-15,706,H,Minnesota,30,28,17,33,108,206,205,100,100
2016-11-15,707,V,Chicago,35,21,27,30,113,212,209.5,170,104.5
2016-11-15,708,H,Portland,14,23,26,25,88,2.5,4.5,-190,7
2016-11-15,709,V,Brooklyn,29,22,34,33,118,219,219,245,113
2016-11-15,710,H,LALakers,27,29,37,32,125,7,7,-290,2.5
2016-11-16,501,V,Cleveland,19,26,23,25,93,5,208.5,130,100.5
2016-11-16,502,H,Indiana,30,20,30,23,103,213,3,-150,0.5
2016-11-16,503,V,NewOrleans,19,21,23,19,82,201,199,270,98.5
2016-11-16,504,H,Orlando,21,31,13,24,89,5,7,-330,pk
2016-11-16,505,V,Washington,15,33,28,26,102,5,7,-290,7
2016-11-16,506,H,Philadelphia,29,30,29,21,109,208,203.5,245,100
2016-11-16,507,V,Milwaukee,26,9,35,30,100,207,210.5,190,2.5
2016-11-16,508,H,Atlanta,21,31,32,23,107,8.5,5.5,-220,104
2016-11-16,509,V,Dallas,17,14,23,29,83,204.5,199.5,210,98
2016-11-16,510,H,Boston,29,10,18,33,90,8,6,-250,1
2016-11-16,511,V,Detroit,27,22,25,28,102,203,201,105,0.5
2016-11-16,512,H,NewYork,29,25,27,24,105,3.5,1.5,-125,99
2016-11-16,513,V,GoldenState,34,32,29,32,127,3,6,-240,109.5
2016-11-16,514,H,Toronto,38,15,33,35,121,219,222.5,200,pk
2016-11-16,515,V,Houston,32,31,27,13,103,218.5,219.5,120,107
2016-11-16,516,H,OklahomaCity,38,27,20,20,105,1.5,2.5,-140,1
2016-11-16,517,V,Phoenix,17,26,33,28,104,218.5,220,165,3
2016-11-16,518,H,Denver,28,33,28,31,120,5,4.5,-185,114
2016-11-16,519,V,SanAntonio,27,30,27,26,110,6.5,5.5,-230,104
2016-11-16,520,H,Sacramento,22,24,25,34,105,194,197.5,195,0.5
2016-11-16,521,V,Memphis,26,35,22,28,111,202.5,201,750,101.5
2016-11-16,522,H,LAClippers,28,18,30,31,107,11.5,12.5,-1200,11.5
2016-11-17,701,V,NewYork,18,24,23,47,112,205.5,208.5,175,1
2016-11-17,702,H,Washington,24,28,35,32,119,3,5,-200,102.5
2016-11-17,703,V,Milwaukee,27,21,14,11,73,198,202.5,150,100
2016-11-17,704,H,Miami,21,27,19,29,96,3.5,4,-170,2.5
2016-11-17,705,V,Portland,29,33,21,26,109,220,220,190,108
2016-11-17,706,H,Houston,41,21,38,26,126,5,5.5,-220,3.5
2016-11-17,707,V,Philadelphia,18,15,25,28,86,214,211,600,0.5
2016-11-17,708,H,Minnesota,27,34,24,25,110,10,12,-900,101
2016-11-17,709,V,Chicago,25,16,25,19,85,1955.5,192.5,135,96.5
2016-11-17,710,H,Utah,26,17,15,19,77,3.5,3,-155,1
2016-11-18,501,V,Phoenix,27,30,32,27,116,219,216,155,114
2016-11-18,502,H,Indiana,18,31,33,14,96,8,4,-175,4.5
2016-11-18,503,V,Atlanta,28,17,35,16,96,206,208,110,109
2016-11-18,504,H,Charlotte,29,19,27,25,100,3,2,-130,pk
2016-11-18,505,V,Detroit,19,20,17,25,81,205,202.5,350,0.5
2016-11-18,506,H,Cleveland,30,26,26,22,104,10,9,-420,98
2016-11-18,507,V,Brooklyn,40,21,21,23,105,218,216.5,400,108.5
2016-11-18,508,H,OklahomaCity,34,30,32,28,124,9,9.5,-500,5
2016-11-18,509,V,GoldenState,29,26,31,18,104,7,8.5,-400,2.5
2016-11-18,510,H,Boston,27,21,9,31,88,225,226,330,109
2016-11-18,511,V,Portland,28,23,24,26,101,2,213.5,-110,4.5
2016-11-18,512,H,NewOrleans,31,33,24,25,113,214.5,pk,-110,106
2016-11-18,513,V,Memphis,19,17,20,24,80,191.5,4,-175,0.5
2016-11-18,514,H,Dallas,19,10,12,23,64,1.5,186,155,91
2016-11-18,515,V,Toronto,29,23,25,25,113,4,3.5,-160,4
2016-11-18,516,H,Denver,19,38,25,20,111,216,213,140,104.5
2016-11-18,517,V,LAClippers,40,33,31,17,121,7,8.5,-370,100
2016-11-18,518,H,Sacramento,24,30,31,30,115,204.5,202.5,310,pk
2016-11-18,519,V,SanAntonio,26,26,39,25,116,5.5,8,-360,5
2016-11-18,520,H,LALakers,16,36,24,31,107,208,210,300,109
2016-11-19,701,V,Utah,22,22,26,32,102,200,201,240,105
2016-11-19,702,H,Houston,28,27,26,30,111,3.5,6.5,-280,pk
